carat,cut,color,clarity,depth,table,price,x,y,z,x*y*z
1.02,2-Premium,5-H,5-VS2,61.8,58.0,5241,6.49,6.43,3.99,166.505493
0.35,1-Ideal,2-E,5-VS2,61.6,55.0,984,4.54,4.49,2.78,56.669188000000005
0.32,1-Ideal,3-F,6-SI1,60.9,55.0,586,4.46,4.53,2.72,54.954336000000005
2.53,2-Premium,5-H,7-SI2,62.6,60.0,14659,8.66,8.55,5.39,399.09177
0.55,1-Ideal,2-E,6-SI1,61.4,55.0,1668,5.29,5.26,3.24,90.154296
0.58,1-Ideal,5-H,1-IF,61.6,57.0,2211,5.34,5.37,3.3,94.63014
0.52,2-Premium,2-E,5-VS2,60.6,58.0,1622,5.23,5.2,3.16,85.93936000000001
0.7,4-Good,4-G,2-VVS1,58.5,62.0,3380,5.8,5.82,3.4,114.7704
0.52,1-Ideal,5-H,5-VS2,61.3,55.0,1401,5.2,5.24,3.2,87.1936
0.3,1-Ideal,4-G,2-VVS1,62.7,54.0,764,4.3,4.34,2.71,50.57402
0.71,1-Ideal,3-F,4-VS1,61.7,55.0,3041,5.73,5.77,3.55,117.37045499999999
0.4,1-Ideal,4-G,3-VVS2,62.6,53.0,917,4.72,4.77,2.97,66.867768
1.02,1-Ideal,7-J,7-SI2,61.6,55.0,2611,6.49,6.43,3.98,166.088186
0.33,3-Very Good,3-F,3-VVS2,62.5,59.0,810,4.4,4.47,2.77,54.48036
1.01,2-Premium,3-F,7-SI2,62.9,59.0,4616,6.32,6.27,3.96,156.92054399999998
0.32,3-Very Good,3-F,3-VVS2,62.0,55.0,717,4.38,4.42,2.73,52.851708
1.5,3-Very Good,2-E,5-VS2,62.1,60.0,14256,7.27,7.31,4.53,240.740961
1.02,4-Good,4-G,5-VS2,63.2,57.0,6058,6.38,6.41,4.04,165.219032
0.33,1-Ideal,2-E,1-IF,61.9,57.0,1129,4.41,4.45,2.74,53.77113000000001
0.65,2-Premium,1-D,6-SI1,60.5,58.0,2134,5.61,5.57,3.38,105.617226
0.3,1-Ideal,3-F,1-IF,59.8,58.0,873,4.37,4.46,2.64,51.454128000000004
1.21,2-Premium,4-G,7-SI2,60.3,58.0,5529,6.96,6.9,4.18,200.74032
0.7,1-Ideal,6-I,3-VVS2,62.7,54.0,2487,5.65,5.69,3.55,114.12717500000001
0.51,2-Premium,4-G,5-VS2,61.3,59.0,1443,5.17,5.11,3.15,83.218905
1.54,2-Premium,1-D,5-VS2,62.7,59.0,16921,7.33,7.29,4.58,244.73550600000002
0.43,3-Very Good,3-F,6-SI1,61.6,59.0,792,4.83,4.87,2.99,70.33107900000002
0.33,2-Premium,6-I,2-VVS1,61.9,60.0,780,4.44,4.41,2.74,53.650296000000004
0.9,4-Good,6-I,2-VVS1,62.4,61.0,3972,6.05,6.09,3.79,139.64065499999998
0.41,3-Very Good,2-E,6-SI1,63.2,56.0,1015,4.74,4.72,2.99,66.89467200000001
0.31,1-Ideal,4-G,1-IF,61.9,56.0,871,4.33,4.35,2.68,50.47914
1.54,3-Very Good,3-F,6-SI1,58.8,60.0,11650,7.54,7.59,4.45,254.66727
1.04,1-Ideal,4-G,5-VS2,62.5,57.0,6709,6.49,6.46,4.05,169.79787000000002
0.62,1-Ideal,2-E,6-SI1,61.7,54.0,2054,5.53,5.49,3.4,103.22298
0.9,3-Very Good,1-D,6-SI1,63.5,57.0,4304,6.15,6.11,3.89,146.17258500000003
0.36,1-Ideal,5-H,4-VS1,61.5,55.0,651,4.59,4.62,2.83,60.012414
0.3,1-Ideal,3-F,2-VVS1,62.1,55.0,1114,4.32,4.31,2.68,49.899456
1.4,2-Premium,6-I,4-VS1,61.6,59.0,7722,7.22,7.17,4.43,229.32958199999996
1.7,3-Very Good,5-H,7-SI2,60.8,56.0,10255,7.67,7.72,4.68,277.11403199999995
0.33,1-Ideal,4-G,4-VS1,61.8,56.0,666,4.42,4.45,2.74,53.893060000000006
1.06,1-Ideal,3-F,4-VS1,61.9,57.0,7345,6.53,6.55,4.05,173.22457500000002
0.4,3-Very Good,4-G,6-SI1,59.2,61.0,702,4.78,4.81,2.84,65.29671199999999
1.1,1-Ideal,7-J,7-SI2,60.1,57.0,4624,6.77,6.74,4.06,185.25698799999998
0.9,5-Fair,5-H,5-VS2,65.5,57.0,3226,6.05,6.01,3.95,143.62397499999997
0.32,2-Premium,4-G,3-VVS2,61.2,59.0,730,4.39,4.44,2.7,52.62732000000001
0.33,1-Ideal,2-E,4-VS1,62.7,57.0,1002,4.45,4.38,2.77,53.99007
0.73,3-Very Good,2-E,6-SI1,63.3,60.0,2523,5.65,5.7,3.59,115.61595000000001
1.51,2-Premium,4-G,6-SI1,62.4,62.0,10688,7.25,7.12,4.48,231.2576
2.07,1-Ideal,6-I,7-SI2,62.0,55.0,16337,8.22,8.12,5.07,338.404248
1.0,2-Premium,2-E,7-SI2,61.0,59.0,3752,6.4,6.33,3.89,157.59168
1.04,3-Very Good,5-H,6-SI1,63.1,58.0,4316,6.43,6.37,4.04,165.474764
1.21,2-Premium,3-F,5-VS2,60.1,55.0,8870,7.01,6.91,4.18,202.47543799999997
0.72,1-Ideal,5-H,2-VVS1,62.5,57.0,2946,5.7,5.73,3.57,116.59977
0.83,3-Very Good,2-E,6-SI1,62.1,58.0,3002,6.01,6.04,3.74,135.763496
1.17,1-Ideal,7-J,6-SI1,62.3,55.0,4883,6.74,6.77,4.21,192.10145799999998
0.28,1-Ideal,3-F,4-VS1,62.0,57.0,598,4.19,4.23,2.61,46.258857000000006
0.53,1-Ideal,2-E,5-VS2,62.4,56.0,1813,5.2,5.16,3.23,86.66736
1.0,3-Very Good,6-I,7-SI2,60.8,63.0,3276,6.41,6.34,3.88,157.680872
0.46,2-Premium,2-E,4-VS1,62.0,58.0,1294,4.95,4.98,3.08,75.92508000000001
0.34,1-Ideal,1-D,6-SI1,60.6,56.0,803,4.54,4.51,2.74,56.102596000000005
0.3,3-Very Good,2-E,5-VS2,62.9,58.0,658,4.22,4.24,2.66,47.594848000000006
1.01,3-Very Good,2-E,5-VS2,60.4,58.0,6666,6.47,6.51,3.92,165.10922399999998
1.26,1-Ideal,4-G,6-SI1,59.6,57.0,6738,7.08,7.04,4.21,209.839872
0.36,1-Ideal,3-F,4-VS1,61.6,56.0,819,4.62,4.64,2.85,61.094879999999996
2.01,4-Good,7-J,6-SI1,63.6,59.0,12257,7.96,8.01,5.08,323.898768
0.4,3-Very Good,2-E,6-SI1,63.5,57.0,882,4.72,4.7,2.99,66.33016
0.42,1-Ideal,7-J,4-VS1,60.9,57.0,663,4.83,4.86,2.95,69.24771000000001
0.91,2-Premium,4-G,7-SI2,61.3,60.0,3423,6.17,6.2,3.79,144.98265999999998
0.51,1-Ideal,4-G,1-IF,62.4,54.0,2096,5.12,5.17,3.21,84.96998400000001
0.32,3-Very Good,1-D,5-VS2,62.5,57.0,758,4.34,4.39,2.73,52.013597999999995
1.77,2-Premium,2-E,5-VS2,61.6,58.0,15278,7.78,7.71,4.77,286.122726
0.3,2-Premium,3-F,3-VVS2,61.6,58.0,737,4.28,4.35,2.66,49.52388
1.51,3-Very Good,1-D,7-SI2,63.2,59.0,7915,7.25,7.18,4.56,237.37079999999997
1.01,1-Ideal,2-E,6-SI1,61.6,57.0,5206,6.44,6.49,3.98,166.34648800000002
1.58,2-Premium,4-G,4-VS1,60.8,58.0,11380,7.58,7.52,4.59,261.637344
0.91,2-Premium,4-G,7-SI2,59.8,58.0,2813,6.3,6.29,3.77,149.39379000000002
0.7,3-Very Good,1-D,6-SI1,62.5,55.0,2862,5.67,5.72,3.56,115.459344
0.31,1-Ideal,1-D,6-SI1,62.3,54.0,571,4.33,4.37,2.71,51.278891
0.71,2-Premium,2-E,5-VS2,61.5,60.0,2858,5.76,5.68,3.52,115.163136
1.5,4-Good,7-J,5-VS2,63.6,58.0,7308,7.23,7.2,4.59,238.93704000000002
0.31,1-Ideal,1-D,6-SI1,61.3,56.0,565,4.36,4.41,2.69,51.722244
0.31,1-Ideal,5-H,2-VVS1,61.6,57.0,846,4.35,4.32,2.67,50.17464
1.06,2-Premium,2-E,6-SI1,60.8,58.0,5485,6.59,6.54,3.99,171.963414
0.32,1-Ideal,3-F,4-VS1,61.0,54.0,716,4.42,4.44,2.7,52.98696
1.01,3-Very Good,2-E,6-SI1,63.3,58.0,5077,6.39,6.37,4.04,164.445372
0.57,1-Ideal,1-D,2-VVS1,61.6,56.0,3126,5.33,5.35,3.29,93.815995
0.9,3-Very Good,3-F,5-VS2,63.4,58.0,4400,6.07,6.11,3.86,143.158522
0.46,1-Ideal,1-D,5-VS2,62.4,56.0,1298,4.98,4.95,3.1,76.41810000000001
0.9,3-Very Good,5-H,4-VS1,62.3,59.0,4592,6.12,6.17,3.83,144.622332
1.36,3-Very Good,1-D,3-VVS2,62.6,58.0,14236,7.06,7.21,4.47,227.53462199999998
0.54,4-Good,2-E,7-SI2,63.8,54.0,1163,5.17,5.18,3.3,88.37598
1.16,1-Ideal,5-H,6-SI1,62.2,54.0,6036,6.72,6.75,4.19,190.0584
2.13,3-Very Good,7-J,6-SI1,62.8,58.0,13996,8.13,8.17,5.12,340.08115200000003
0.43,1-Ideal,3-F,5-VS2,61.5,56.0,904,4.85,4.89,2.99,70.912335
0.7,4-Good,3-F,6-SI1,64.3,63.0,2059,5.58,5.55,3.58,110.86901999999999
1.01,5-Fair,2-E,7-SI2,64.6,59.0,3294,6.22,6.18,4.01,154.14279599999998
0.6,2-Premium,5-H,6-SI1,58.9,61.0,1341,5.54,5.5,3.25,99.0275
0.9,4-Good,3-F,4-VS1,63.3,59.0,4508,6.03,6.07,3.83,140.186043
0.71,1-Ideal,6-I,6-SI1,61.4,56.0,2376,5.73,5.77,3.53,116.70921299999999
0.32,1-Ideal,2-E,1-IF,62.6,55.0,1095,4.38,4.41,2.75,53.118449999999996
0.38,3-Very Good,5-H,2-VVS1,59.1,58.0,967,4.71,4.76,2.8,62.774879999999996
0.24,3-Very Good,1-D,3-VVS2,61.3,58.0,485,3.99,4.03,2.46,39.556062000000004
1.01,1-Ideal,2-E,6-SI1,62.1,54.0,5599,6.5,6.41,4.01,167.07665
0.9,4-Good,4-G,6-SI1,63.7,60.0,3669,6.11,6.07,3.88,143.90027600000002
0.41,1-Ideal,6-I,4-VS1,61.9,55.0,878,4.82,4.78,2.97,68.42761200000001
0.7,2-Premium,6-I,6-SI1,61.8,62.0,1914,5.69,5.64,3.5,112.3206
0.5,2-Premium,2-E,7-SI2,60.1,60.0,1262,5.13,5.05,3.06,79.27389
1.01,1-Ideal,3-F,6-SI1,62.3,58.0,5646,6.35,6.42,3.98,162.25266
0.42,3-Very Good,4-G,6-SI1,63.2,57.0,945,4.79,4.77,3.02,69.00186599999999
1.7,1-Ideal,7-J,5-VS2,62.5,57.0,9414,7.6,7.63,4.76,276.02288
0.52,4-Good,4-G,6-SI1,63.3,57.0,1244,5.08,5.11,3.22,83.58733600000002
0.4,4-Good,2-E,3-VVS2,58.5,60.0,1059,4.82,4.86,2.83,66.29331600000002
1.21,1-Ideal,5-H,7-SI2,62.6,56.0,5624,6.84,6.77,4.26,197.26696799999996
0.9,3-Very Good,5-H,7-SI2,62.3,61.0,3481,6.15,6.17,3.84,145.71072
0.65,2-Premium,1-D,3-VVS2,59.9,58.0,3003,5.69,5.63,3.39,108.597633
1.01,4-Good,7-J,6-SI1,58.8,57.0,3853,6.57,6.63,3.88,169.009308
0.92,1-Ideal,7-J,4-VS1,62.4,56.0,3332,6.23,6.19,3.88,149.627156
0.33,1-Ideal,4-G,1-IF,61.7,55.0,1052,4.47,4.45,2.75,54.701625
0.51,1-Ideal,3-F,6-SI1,61.1,55.0,1593,5.22,5.16,3.17,85.38458399999999
1.04,2-Premium,4-G,1-IF,61.3,58.0,9039,6.52,6.43,3.97,166.436692
1.07,3-Very Good,4-G,7-SI2,64.6,60.0,4340,6.35,6.4,4.12,167.4368
1.22,1-Ideal,4-G,5-VS2,62.0,55.0,8067,6.91,6.83,4.26,201.051978
0.71,3-Very Good,6-I,2-VVS1,63.5,57.0,2456,5.65,5.68,3.6,115.5312
0.78,1-Ideal,1-D,7-SI2,61.4,57.0,3454,5.91,5.94,3.64,127.78365600000002
0.9,1-Ideal,5-H,5-VS2,61.9,55.0,4133,6.22,6.19,3.84,147.846912
0.31,1-Ideal,1-D,5-VS2,61.5,56.0,734,4.34,4.37,2.68,50.82834400000001
0.92,4-Good,2-E,7-SI2,62.0,64.0,3153,6.2,6.16,3.83,146.27536
0.43,1-Ideal,6-I,4-VS1,61.8,55.0,1218,4.88,4.9,3.02,72.21424
0.3,1-Ideal,4-G,5-VS2,61.2,55.0,545,4.35,4.38,2.67,50.871509999999994
0.7,1-Ideal,2-E,5-VS2,62.5,55.0,2693,5.73,5.7,3.57,116.59977
0.32,2-Premium,2-E,3-VVS2,61.5,58.0,842,4.36,4.42,2.7,52.03224
0.46,1-Ideal,4-G,1-IF,62.1,56.0,1733,4.96,4.93,3.07,75.07009599999999
0.3,1-Ideal,4-G,3-VVS2,61.8,57.0,665,4.29,4.32,2.66,49.29724800000001
0.38,1-Ideal,5-H,3-VVS2,62.2,54.6,832,4.62,4.66,2.89,62.219388
2.04,2-Premium,5-H,6-SI1,62.5,61.0,18115,8.08,8.04,5.04,327.414528
0.47,2-Premium,5-H,4-VS1,60.3,61.0,1244,5.05,5.04,3.04,77.37407999999999
0.53,1-Ideal,1-D,5-VS2,61.7,55.0,1857,5.21,5.23,3.22,87.73952600000001
0.6,3-Very Good,1-D,3-VVS2,60.6,57.0,2897,5.48,5.51,3.33,100.54868400000001
0.71,1-Ideal,2-E,5-VS2,61.0,55.0,2863,5.79,5.75,3.52,117.18959999999998
0.45,1-Ideal,4-G,7-SI2,61.9,54.0,709,4.91,4.95,3.05,74.128725
1.04,2-Premium,6-I,6-SI1,61.8,60.0,4368,6.51,6.47,4.01,168.89999699999996
1.02,2-Premium,4-G,7-SI2,62.5,59.0,4370,6.42,6.37,4.0,163.5816
0.75,4-Good,2-E,7-SI2,63.8,55.0,2453,5.74,5.8,3.68,122.51456000000002
0.41,2-Premium,2-E,4-VS1,60.6,59.0,1153,4.8,4.77,2.9,66.3984
0.4,1-Ideal,2-E,2-VVS1,62.4,57.0,1333,4.67,4.72,2.93,64.584232
0.7,5-Fair,2-E,7-SI2,70.6,56.0,1828,5.45,5.35,3.81,111.090075
1.08,3-Very Good,4-G,5-VS2,60.6,58.0,6777,6.65,6.71,4.05,180.71707500000002
1.23,1-Ideal,4-G,3-VVS2,62.7,56.0,10317,6.81,6.84,4.28,199.364112
0.55,1-Ideal,2-E,7-SI2,62.0,56.0,1273,5.27,5.22,3.25,89.40554999999999
0.31,3-Very Good,3-F,5-VS2,62.9,56.0,625,4.3,4.32,2.71,50.34096
1.02,3-Very Good,4-G,4-VS1,62.6,58.0,6301,6.36,6.46,4.01,164.753256
0.64,4-Good,7-J,7-SI2,64.7,54.0,1141,5.39,5.43,3.5,102.43695
0.3,2-Premium,1-D,6-SI1,59.7,59.0,552,4.34,4.37,2.6,49.311080000000004
0.41,2-Premium,1-D,7-SI2,62.3,58.0,876,4.77,4.74,2.96,66.925008
0.76,1-Ideal,3-F,7-SI2,60.3,60.0,2624,5.86,5.89,3.54,122.184516
0.44,2-Premium,4-G,2-VVS1,60.9,59.0,1235,4.9,4.96,3.0,72.912
0.64,3-Very Good,1-D,6-SI1,62.2,55.0,1967,5.51,5.55,3.44,105.19691999999999
0.3,1-Ideal,2-E,3-VVS2,62.2,54.4,779,4.3,4.32,2.68,49.783680000000004
0.38,1-Ideal,2-E,4-VS1,61.4,56.0,920,4.66,4.69,2.87,62.724998000000014
0.38,1-Ideal,5-H,1-IF,60.0,60.0,1064,4.71,4.76,2.84,63.67166399999999
0.4,1-Ideal,2-E,2-VVS1,62.8,57.0,1397,4.71,4.65,2.94,64.39041
0.32,1-Ideal,4-G,3-VVS2,61.6,55.0,936,4.42,4.41,2.72,53.018784000000004
1.51,1-Ideal,1-D,6-SI1,59.5,57.0,12738,7.56,7.46,4.47,252.09727199999998
2.04,1-Ideal,5-H,7-SI2,62.0,56.0,16319,8.18,8.23,5.09,342.66592599999996
1.2,1-Ideal,7-J,4-VS1,61.8,55.0,5040,6.81,6.76,4.19,192.889164
0.39,3-Very Good,4-G,1-IF,63.5,56.0,1271,4.67,4.65,2.96,64.27788000000001
1.09,1-Ideal,7-J,6-SI1,61.4,55.0,4565,6.61,6.67,4.08,179.881896
1.01,1-Ideal,6-I,6-SI1,60.6,57.0,3999,6.51,6.56,3.96,169.114176
1.2,1-Ideal,4-G,5-VS2,62.8,54.0,8414,6.75,6.79,4.25,194.788125
1.01,4-Good,3-F,4-VS1,59.0,62.0,6794,6.56,6.6,3.88,167.98847999999995
0.54,1-Ideal,5-H,6-SI1,62.2,56.0,1240,5.26,5.19,3.25,88.72305
1.51,2-Premium,5-H,6-SI1,60.6,59.0,10519,7.45,7.41,4.5,248.42025
0.31,1-Ideal,3-F,1-IF,62.0,55.0,914,4.36,4.38,2.71,51.752328000000006
0.51,1-Ideal,2-E,4-VS1,62.0,57.0,1841,5.11,5.15,3.18,83.68647000000001
0.3,3-Very Good,2-E,3-VVS2,59.7,57.0,622,4.37,4.43,2.62,50.720842
2.05,2-Premium,5-H,7-SI2,62.5,58.0,16431,8.12,8.08,5.06,331.984576
1.03,3-Very Good,4-G,6-SI1,59.4,60.0,5353,6.61,6.66,3.94,173.44904400000001
0.72,1-Ideal,3-F,7-SI2,62.0,55.0,2224,5.75,5.79,3.58,119.18714999999999
1.01,2-Premium,3-F,5-VS2,59.9,61.0,6097,6.5,6.46,3.88,162.9212
0.41,1-Ideal,2-E,5-VS2,61.8,57.0,999,4.78,4.76,2.95,67.12076
1.31,2-Premium,7-J,6-SI1,59.4,60.0,5446,7.06,7.12,4.21,211.62491199999997
1.0,2-Premium,1-D,7-SI2,60.8,60.0,4295,6.45,6.41,3.91,161.65699500000002
0.32,3-Very Good,6-I,2-VVS1,60.1,61.0,589,4.4,4.45,2.66,52.082800000000006
0.31,1-Ideal,4-G,2-VVS1,61.8,54.0,789,4.39,4.41,2.72,52.658928
1.14,1-Ideal,2-E,3-VVS2,62.3,55.0,10512,6.68,6.71,4.17,186.911076
0.39,3-Very Good,5-H,2-VVS1,61.5,56.0,926,4.7,4.73,2.9,64.46990000000001
0.7,3-Very Good,1-D,5-VS2,61.2,60.0,3131,5.73,5.77,3.52,116.378592
0.31,2-Premium,1-D,1-IF,60.2,59.0,1167,4.39,4.42,2.65,51.42006999999999
1.0,4-Good,4-G,5-VS2,62.7,58.0,5068,6.24,6.33,3.94,155.626848
1.17,1-Ideal,1-D,7-SI2,62.7,57.0,5842,6.7,6.72,4.21,189.55104
0.31,1-Ideal,7-J,5-VS2,62.2,55.0,396,4.32,4.36,2.7,50.85504000000002
0.5,3-Very Good,5-H,6-SI1,63.1,55.0,984,5.09,5.02,3.19,81.51024199999999
0.52,2-Premium,2-E,5-VS2,60.7,58.0,1815,5.21,5.17,3.15,84.847455
0.3,2-Premium,4-G,3-VVS2,62.6,58.0,684,4.27,4.29,2.68,49.09304399999999
0.3,4-Good,4-G,4-VS1,63.6,57.0,605,4.23,4.26,2.7,48.65346
1.01,3-Very Good,4-G,6-SI1,63.2,59.0,5113,6.36,6.32,4.01,161.18275200000002
0.33,1-Ideal,6-I,1-IF,62.1,55.0,694,4.41,4.44,2.75,53.8461
0.7,3-Very Good,6-I,6-SI1,62.2,58.0,2136,5.63,5.66,3.51,111.848958
0.33,2-Premium,6-I,5-VS2,61.0,61.0,594,4.46,4.43,2.71,53.543638
1.2,2-Premium,2-E,6-SI1,60.3,57.0,7362,6.98,6.84,4.17,199.089144
0.52,4-Good,3-F,6-SI1,63.6,62.0,1357,5.07,4.96,3.2,80.47104000000002
0.29,3-Very Good,3-F,3-VVS2,63.1,57.0,664,4.22,4.3,2.69,48.81273999999999
0.84,3-Very Good,1-D,6-SI1,59.9,54.0,4205,6.2,6.23,3.72,143.68872000000002
0.38,3-Very Good,3-F,6-SI1,61.5,54.0,660,4.69,4.71,2.89,63.839811000000005
1.06,3-Very Good,3-F,6-SI1,59.6,60.0,5491,6.61,6.68,3.96,174.85300800000002
0.36,1-Ideal,6-I,4-VS1,62.1,56.0,568,4.55,4.59,2.84,59.31197999999999
1.12,2-Premium,5-H,7-SI2,62.0,57.0,4641,6.68,6.61,4.12,181.917776
1.01,4-Good,2-E,4-VS1,63.6,57.0,7665,6.41,6.35,4.06,165.25620999999998
1.5,1-Ideal,4-G,7-SI2,61.4,56.0,8580,7.34,7.38,4.52,244.84478399999995
0.81,4-Good,2-E,8-I1,64.1,59.0,2608,5.89,5.85,3.76,129.55643999999998
0.7,2-Premium,2-E,6-SI1,61.3,58.0,2777,5.71,5.68,3.49,113.19047200000001
0.44,1-Ideal,5-H,6-SI1,61.9,57.0,733,4.9,4.92,3.04,73.28832
1.2,2-Premium,4-G,4-VS1,62.8,58.0,8602,6.84,6.75,4.27,197.14589999999998
0.41,1-Ideal,5-H,5-VS2,61.5,55.0,743,4.78,4.81,2.95,67.82581
0.32,4-Good,1-D,6-SI1,63.8,55.0,706,4.36,4.35,2.78,52.72548
0.7,3-Very Good,6-I,6-SI1,62.7,56.0,1918,5.64,5.68,3.55,113.72495999999998
1.26,1-Ideal,7-J,4-VS1,62.2,58.0,6332,6.88,6.92,4.29,204.245184
0.83,2-Premium,3-F,5-VS2,60.2,60.0,3557,6.04,6.09,3.65,134.26014
0.4,1-Ideal,2-E,2-VVS1,62.6,56.0,1333,4.7,4.73,2.95,65.58145
1.23,1-Ideal,5-H,5-VS2,62.2,55.0,7130,6.81,6.85,4.25,198.25612499999997
1.5,3-Very Good,4-G,7-SI2,63.1,57.0,9384,7.29,7.25,4.59,242.592975
1.01,3-Very Good,2-E,6-SI1,61.9,56.0,5759,6.33,6.41,3.94,159.866682
2.75,1-Ideal,1-D,8-I1,60.9,57.0,13156,9.04,8.98,5.49,445.673808
0.42,2-Premium,4-G,5-VS2,60.6,58.0,847,4.83,4.88,2.94,69.296976
0.51,1-Ideal,4-G,2-VVS1,61.4,56.0,1963,5.14,5.15,3.16,83.64836000000001
1.55,1-Ideal,7-J,6-SI1,61.7,54.0,7987,7.42,7.55,4.62,258.81702
0.4,3-Very Good,5-H,6-SI1,62.6,58.0,666,4.68,4.72,2.94,64.943424
0.73,1-Ideal,1-D,6-SI1,61.8,56.0,3189,5.8,5.76,3.57,119.26656
0.31,3-Very Good,5-H,5-VS2,63.1,57.0,628,4.32,4.27,2.71,49.989744
0.36,2-Premium,4-G,1-IF,62.5,60.0,1148,4.53,4.49,2.82,57.357954
1.51,3-Very Good,1-D,5-VS2,62.3,59.0,14112,7.29,7.34,4.56,243.999216
0.22,2-Premium,3-F,6-SI1,60.4,61.0,342,3.88,3.84,2.33,34.715136
1.03,1-Ideal,6-I,4-VS1,60.9,56.0,5206,6.52,6.59,3.99,171.437532
0.78,2-Premium,3-F,7-SI2,62.8,56.0,2200,5.9,5.86,3.69,127.57806000000002
0.8,3-Very Good,5-H,5-VS2,63.4,60.0,2797,5.92,5.82,3.72,128.170368
2.22,5-Fair,5-H,8-I1,70.1,55.0,6564,7.77,7.74,5.44,327.16051200000004
0.7,1-Ideal,3-F,4-VS1,61.0,58.0,3162,5.74,5.76,3.51,116.04902399999997
0.54,1-Ideal,3-F,3-VVS2,62.0,55.0,2454,5.24,5.25,3.25,89.4075
0.5,3-Very Good,2-E,6-SI1,63.3,59.0,1415,5.03,4.99,3.17,79.566049
0.93,4-Good,4-G,6-SI1,58.8,61.0,4405,6.36,6.39,3.75,152.4015
0.52,1-Ideal,2-E,5-VS2,61.3,55.0,1712,5.18,5.2,3.18,85.65648
0.56,1-Ideal,4-G,6-SI1,62.3,53.0,1591,5.31,5.28,3.3,92.52144
0.72,1-Ideal,5-H,2-VVS1,60.8,58.0,3180,5.77,5.8,3.52,117.80031999999999
0.73,1-Ideal,1-D,5-VS2,61.6,56.0,3464,5.78,5.82,3.57,120.093372
1.15,2-Premium,4-G,6-SI1,62.6,58.0,5851,6.71,6.65,4.18,186.51787000000002
0.3,2-Premium,4-G,6-SI1,60.1,62.0,574,4.37,4.35,2.62,49.80489
0.66,4-Good,4-G,4-VS1,59.0,62.0,2055,5.66,5.72,3.35,108.45692
0.35,3-Very Good,5-H,2-VVS1,62.6,57.0,798,4.45,4.47,2.79,55.497285000000005
1.2,3-Very Good,5-H,8-I1,58.6,57.0,3696,6.96,7.01,4.09,199.549464
0.35,1-Ideal,3-F,4-VS1,62.8,54.0,754,4.5,4.54,2.84,58.02119999999999
0.41,1-Ideal,2-E,4-VS1,61.7,57.0,1153,4.8,4.76,2.95,67.4016
0.97,4-Good,6-I,5-VS2,64.5,61.0,4355,6.16,6.21,3.99,152.631864
0.91,1-Ideal,3-F,7-SI2,62.0,56.0,4642,6.2,6.22,3.85,148.47140000000002
0.57,1-Ideal,4-G,4-VS1,61.3,56.0,1851,5.34,5.36,3.28,93.881472
0.3,1-Ideal,4-G,2-VVS1,61.7,57.0,764,4.31,4.35,2.67,50.058494999999986
0.32,1-Ideal,4-G,5-VS2,61.8,57.0,561,4.38,4.42,2.72,52.658112
0.9,3-Very Good,3-F,6-SI1,61.4,58.0,4379,6.18,6.23,3.81,146.690334
0.41,4-Good,1-D,6-SI1,63.8,56.0,947,4.72,4.68,3.0,66.2688
1.27,2-Premium,6-I,4-VS1,62.2,59.0,6532,6.92,6.87,4.29,203.948316
0.92,3-Very Good,3-F,7-SI2,62.9,58.0,3763,6.18,6.22,3.9,149.91443999999998
0.71,1-Ideal,2-E,5-VS2,61.8,57.0,3301,5.69,5.74,3.53,115.291918
1.09,2-Premium,5-H,5-VS2,62.3,57.0,5993,6.63,6.53,4.1,177.50499
0.55,3-Very Good,2-E,5-VS2,61.6,60.0,1719,5.23,5.27,3.23,89.025583
0.31,1-Ideal,4-G,4-VS1,62.1,55.0,625,4.33,4.36,2.7,50.97276000000001
1.02,1-Ideal,3-F,7-SI2,61.8,57.0,4832,6.49,6.43,3.99,166.505493
0.41,1-Ideal,3-F,4-VS1,61.9,55.0,1007,4.76,4.8,2.96,67.63007999999999
0.9,1-Ideal,3-F,8-I1,61.8,57.0,2611,6.13,6.2,3.81,144.80286
1.24,1-Ideal,3-F,3-VVS2,62.0,57.0,12059,6.86,6.91,4.27,202.40910200000002
0.9,2-Premium,2-E,7-SI2,60.8,60.0,3662,6.21,6.25,3.79,147.099375
1.15,4-Good,3-F,7-SI2,63.8,57.0,4437,6.65,6.6,4.23,185.65470000000002
1.74,1-Ideal,5-H,5-VS2,61.5,55.0,13761,7.79,7.73,4.77,287.233659
0.28,3-Very Good,3-F,5-VS2,62.7,58.0,487,4.14,4.15,2.6,44.67060000000001
0.9,3-Very Good,5-H,7-SI2,62.9,57.0,3160,6.09,6.16,3.85,144.43044
1.57,2-Premium,4-G,6-SI1,59.5,58.0,10914,7.56,7.61,4.51,259.467516
0.25,1-Ideal,4-G,4-VS1,62.5,55.0,454,4.0,4.02,2.51,40.36079999999999
1.29,1-Ideal,7-J,6-SI1,61.6,58.0,5607,6.96,6.99,4.3,209.19672
0.41,2-Premium,2-E,2-VVS1,61.2,62.0,1241,4.78,4.76,2.92,66.438176
0.35,1-Ideal,2-E,5-VS2,62.4,57.0,767,4.52,4.55,2.83,58.20178
0.85,1-Ideal,2-E,6-SI1,60.7,57.0,4181,6.11,6.14,3.72,139.557288
0.24,1-Ideal,5-H,2-VVS1,60.7,57.0,504,4.02,4.05,2.44,39.72564
1.15,1-Ideal,3-F,3-VVS2,62.1,55.0,8743,6.69,6.74,4.17,188.027802
0.9,2-Premium,4-G,5-VS2,61.7,57.0,4637,6.21,6.11,3.8,144.18377999999998
